2,1,False,9.915,19.83,100.0
4,1,False,9.0425,36.17,100.0
6,1,False,9.056666666666667,54.34,100.0
8,1,False,9.085,72.68,100.0
10,1,False,9.126999999999999,91.27,100.0
12,1,False,9.1875,110.25,100.0
14,1,False,9.236428571428572,129.31,100.0
16,1,False,9.286875,148.59,100.0
18,1,False,9.318888888888889,167.74,100.0
20,1,False,9.3605,187.21,100.0
