2,1,False,7.92,15.84,100.0
4,1,False,7.2375,28.95,100.0
6,1,False,7.06,42.36,100.0
8,1,False,7.03625,56.29,100.0
10,1,False,7.058,70.58,100.0
12,1,False,7.0325,84.39,100.0
14,1,False,7.1085714285714285,99.52,100.0
16,1,False,7.24375,115.9,100.0
18,1,False,7.410555555555555,133.39,100.0
20,1,False,7.8045,156.09,100.0
