2,1,False,55.295,110.59,100.0
4,1,False,54.5475,218.19,100.0
6,1,False,59.666666666666664,358.0,100.0
8,1,False,71.845,574.76,75.0
10,1,False,78.34700000000001,783.47,60.0
12,1,False,79.54,954.48,50.0
14,1,False,75.35071428571429,1054.91,42.86
16,1,False,70.860625,1133.77,37.5
18,1,False,68.87388888888889,1239.73,33.33
20,1,False,65.7835,1315.67,30.0
