2,4,True,8.085,16.17,100.0
4,4,True,4.155,16.62,100.0
6,4,True,3.4416666666666664,20.65,100.0
8,4,True,2.47125,19.77,100.0
10,4,True,2.457,24.57,100.0
12,4,True,2.345833333333333,28.15,100.0
14,4,True,2.57,35.98,100.0
16,4,True,2.1025,33.64,100.0
18,4,True,2.031111111111111,36.56,100.0
20,4,True,1.7035,34.07,100.0
