2,1,False,13.575,27.15,100.0
4,1,False,9.105,36.42,100.0
6,1,False,6.223333333333334,37.34,100.0
8,1,False,6.3575,50.86,100.0
10,1,False,5.474,54.74,100.0
12,1,False,5.371666666666666,64.46,100.0
14,1,False,4.937857142857142,69.13,100.0
16,1,False,3.694375,59.11,100.0
18,1,False,3.3816666666666664,60.87,100.0
20,1,False,2.993,59.86,100.0
