2,1,False,9.265,18.53,100.0
4,1,False,8.51,34.04,100.0
6,1,False,8.17,49.02,100.0
8,1,False,7.9675,63.74,100.0
10,1,False,7.933,79.33,100.0
12,1,False,8.033333333333333,96.4,100.0
14,1,False,8.107142857142858,113.5,100.0
16,1,False,8.088125,129.41,100.0
18,1,False,8.197777777777778,147.56,100.0
20,1,False,8.2265,164.53,100.0
