2,4,False,9.92,19.84,100.0
4,4,False,5.7625,23.05,100.0
6,4,False,7.976666666666667,47.86,100.0
8,4,False,5.3775,43.02,100.0
10,4,False,4.902,49.02,100.0
12,4,False,5.55,66.6,100.0
14,4,False,4.430714285714286,62.03,100.0
16,4,False,4.3975,70.36,100.0
18,4,False,4.922222222222222,88.6,100.0
20,4,False,4.188000000000001,83.76,100.0
