2,1,False,40.965,81.93,100.0
4,1,False,32.0125,128.05,81.25
6,1,False,18.995,113.97,16.67
8,1,False,16.92625,135.41,15.62
10,1,False,17.906,179.06,15.0
12,1,False,15.633333333333333,187.6,10.42
14,1,False,13.776428571428571,192.87,10.71
16,1,False,11.953125,191.25,7.81
18,1,False,12.873888888888889,231.73,9.72
20,1,False,13.151,263.02,12.5
